time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2016-01-08 09:00:00,2.19,48.16,325.33,99.66,0.31,0,0
2016-01-08 10:00:00,2.61,87.24,327.51,99.68,0.97,0,0
2016-01-08 11:00:00,2.72,65.17,326.56,99.7,0.97,0,0
2016-01-08 12:00:00,2.88,142.54,327.87,99.68,0.46,0,0
2016-01-08 13:00:00,3.34,76.21,329.9,99.7,0.97,0,0
2016-01-08 14:00:00,3.82,60.36,333.43,99.78,0.65,0.01219,0
2016-01-08 15:00:00,4.13,43.49,335.9,99.74,0.7,0.0061,0
2016-01-08 16:00:00,3.87,20.23,335.18,99.69,1.24,0.0061,0
2016-01-08 17:00:00,3.8,0.8,333.56,99.69,1.06,0.0061,0
2016-01-08 18:00:00,3.83,0.01,333.48,99.68,0.53,0,0
2016-01-08 19:00:00,3.87,0,333.58,99.69,0.64,0.0061,0
2016-01-08 20:00:00,3.91,0.01,334.4,99.69,0.37,0.0061,0
2016-01-08 21:00:00,4.05,0,334.57,99.69,0.4,0.0061,0
2016-01-08 22:00:00,4.08,0,334.68,99.7,0.11,0,0
2016-01-08 23:00:00,4.15,0,335.2,99.66,0.14,0,0
2016-01-09 00:00:00,4.25,0,335.7,99.67,0.25,0,0
2016-01-09 01:00:00,4.29,0,335.94,99.68,0,0.0061,0
2016-01-09 02:00:00,4.31,0.01,335.96,99.67,0.29,0,0
2016-01-09 03:00:00,4.27,0,335.93,99.67,0.39,0,0
2016-01-09 04:00:00,4.24,0.02,335.44,99.68,0.98,0,0
2016-01-09 05:00:00,4.28,0.01,335.79,99.69,0.95,0.0061,0
2016-01-09 06:00:00,4.23,0.02,335.39,99.69,0.98,0,0
2016-01-09 07:00:00,4.28,2.24,335.65,99.7,0.42,0,0
2016-01-09 08:00:00,4.55,22.44,337.33,99.68,0.36,0,0
2016-01-09 09:00:00,4.92,59.45,339.25,99.63,0.38,0,0
2016-01-09 10:00:00,5.48,106.72,342.43,99.57,0.53,0,0
2016-01-09 11:00:00,5.79,111.35,343.64,99.53,0.32,0,0
2016-01-09 12:00:00,5.87,129.34,344.32,99.54,0.92,0,0
2016-01-09 13:00:00,6.11,96.85,345.38,99.52,1.85,0,0
2016-01-09 14:00:00,6.33,103.46,346.8,99.59,1.08,0,0
2016-01-09 15:00:00,6.51,74.47,347.73,99.6,1.45,0,0
2016-01-09 16:00:00,6.43,28.76,346.99,99.58,1.61,0,0
2016-01-09 17:00:00,6.29,1.15,345.89,99.6,1.58,0.0061,0
2016-01-09 18:00:00,6.2,0,345.39,99.58,1.94,0,0
2016-01-09 19:00:00,6.14,0,345.2,99.59,3.19,0.0061,0
2016-01-09 20:00:00,6.34,0,345.71,99.32,4.68,0.02438,0
2016-01-09 21:00:00,6.91,0.01,347.67,97.62,3.73,0.14021,0
2016-01-09 22:00:00,7.34,0.01,350.2,96.73,2.35,0.07315,0
2016-01-09 23:00:00,7.32,0.11,349.8,99.03,1.83,0.06706,0
2016-01-10 00:00:00,7.61,0.04,352.88,97.64,1.44,0.01219,0
2016-01-10 01:00:00,7.51,0.04,351.39,98.51,0.41,0.01219,0
2016-01-10 02:00:00,7.14,0.17,349.22,99.66,1.08,0.0061,0
2016-01-10 03:00:00,6.9,0.14,347.91,99.64,0.82,0.01219,0
2016-01-10 04:00:00,6.61,0.2,347.31,99.62,0.92,0.03048,0
2016-01-10 05:00:00,6.86,0.22,348.32,99.64,0.89,0,0
2016-01-10 06:00:00,7.09,0.14,349.39,99.67,1.48,0,0
2016-01-10 07:00:00,6.94,4.11,349.48,99.66,0.73,0,0
2016-01-10 08:00:00,7.61,33.05,351.93,96.72,1.74,0,0
2016-01-10 09:00:00,9.42,175.43,362.31,83.12,2.43,0,0
2016-01-10 10:00:00,10.39,286.55,354.65,71.29,2.01,0,0
2016-01-10 11:00:00,10.87,302.17,331.99,62.06,3.1,0,0
2016-01-10 12:00:00,10.24,245.61,323.18,64.87,3.68,0,0
2016-01-10 13:00:00,9.33,213.74,326.47,60.83,3.41,0,0
2016-01-10 14:00:00,7.7,160.48,294.28,54.62,3.42,0,0
2016-01-10 15:00:00,5.89,91.29,291.7,57.35,4.36,0,0
2016-01-10 16:00:00,4.21,25.2,312.27,59.95,2.97,0,0
2016-01-10 17:00:00,2.92,0.65,307.31,61.35,3.94,0,0
2016-01-10 18:00:00,2.1,0,305.66,62.4,3.14,0,0
2016-01-10 19:00:00,1.15,0,283.41,59.47,4.05,0,0
2016-01-10 20:00:00,0.09,0,232.58,55.57,5.24,0,0
2016-01-10 21:00:00,-0.58,0,218.26,54.74,2.35,0,0
2016-01-10 22:00:00,-1.01,0,215.65,52.87,2.22,0,0
2016-01-10 23:00:00,-1.57,0,210.51,50.58,2.3,0,0
2016-01-11 00:00:00,-2.36,0,207.23,53.23,3.93,0,0
2016-01-11 01:00:00,-2.82,0,205.7,55.76,3.62,0,0
2016-01-11 02:00:00,-3.19,0,202.92,56.4,3.6,0,0
2016-01-11 03:00:00,-3.74,0,201.83,53.3,1.85,0,0
2016-01-11 04:00:00,-4.25,0,200.29,50.68,1.11,0,0
2016-01-11 05:00:00,-4.63,0,197.51,49.63,1.7,0,0
2016-01-11 06:00:00,-4.99,0,194.2,46.9,2.98,0,0
2016-01-11 07:00:00,-5.24,1.78,193.39,45.73,2.6,0,0
2016-01-11 08:00:00,-5.16,20.62,193.87,43.81,2.19,0,0
2016-01-11 09:00:00,-4.31,179.67,197.51,42.16,2.1,0,0
2016-01-11 10:00:00,-3.07,473.71,197.35,40.78,1.97,0,0
2016-01-11 11:00:00,-1.17,568.97,200.57,37.15,1.8,0,0
2016-01-11 12:00:00,-0.04,584.23,203.42,33.92,2.16,0,0
2016-01-11 13:00:00,0.93,505.87,215.67,31.41,3.77,0,0
2016-01-11 14:00:00,1.88,445.95,215.77,31.72,1.98,0,0
2016-01-11 15:00:00,2,233.49,214.5,33.63,2.2,0,0
2016-01-11 16:00:00,1.57,24.07,224.12,34.9,2.14,0,0
2016-01-11 17:00:00,0.81,1.45,223.56,43.89,1.42,0,0
2016-01-11 18:00:00,-0.98,0,218.84,57.16,2.37,0,0
2016-01-11 19:00:00,-1.8,0,218.06,67.46,1.74,0,0
2016-01-11 20:00:00,-1.07,0,222.72,52.83,1.75,0,0
2016-01-11 21:00:00,-1.15,0,224.22,50.36,2.38,0,0
2016-01-11 22:00:00,-2.27,0,220.12,64.23,1.25,0,0
2016-01-11 23:00:00,-3.57,0,217.07,77.51,1.19,0,0
2016-01-12 00:00:00,-3.94,0,216.9,76.89,1.77,0,0
2016-01-12 01:00:00,-3.66,0,219.86,71.42,1.56,0,0
2016-01-12 02:00:00,-3.41,0,244.14,69.72,1.34,0,0
2016-01-12 03:00:00,-3.28,0,230.65,69.04,1.68,0,0
2016-01-12 04:00:00,-3.77,0,222.28,72.55,1.51,0,0
2016-01-12 05:00:00,-3.89,0,244.63,70.48,1.46,0,0
2016-01-12 06:00:00,-3.23,0,259.37,71.06,1.01,0,0
2016-01-12 07:00:00,-3.49,2.78,226.76,73.17,1.2,0,0
2016-01-12 08:00:00,-3.57,28.3,220.84,73.11,1.43,0,0
2016-01-12 09:00:00,-1.29,135.48,246.06,55.43,0.75,0,0
2016-01-12 10:00:00,1.39,207.33,273.18,42.25,1.41,0,0
2016-01-12 11:00:00,3.11,296.09,282.35,38.44,2.01,0,0
2016-01-12 12:00:00,4.77,368.22,277.02,37.25,2.45,0,0
2016-01-12 13:00:00,5.62,420.11,270.3,38.28,4.79,0,0
2016-01-12 14:00:00,5.45,250.48,295.6,42.12,4.45,0,0
2016-01-12 15:00:00,4.84,95.07,298.05,47.75,4,0,0
2016-01-12 16:00:00,3.53,30.86,250.5,52.9,5.03,0,0
2016-01-12 17:00:00,2.79,2.02,245.49,50.29,3.99,0,0
2016-01-12 18:00:00,2.3,0,279.66,55,4.72,0,0
2016-01-12 19:00:00,1.19,0,270.18,63.77,3.24,0,0
2016-01-12 20:00:00,0.9,0,243.06,51.82,3.98,0,0
2016-01-12 21:00:00,0.04,0,215.17,39.82,4.09,0,0
2016-01-12 22:00:00,-1.35,0,206.33,35.5,4.46,0,0
2016-01-12 23:00:00,-2.49,0,203.37,36.07,4.29,0,0
2016-01-13 00:00:00,-3.5,0,202.68,40.85,2.57,0,0
2016-01-13 01:00:00,-4.43,0,200.39,46.11,3.55,0,0
2016-01-13 02:00:00,-5.3,0,198.37,48.71,1.62,0,0
2016-01-13 03:00:00,-5.97,0,196.17,49.06,1.13,0,0
2016-01-13 04:00:00,-6.6,0,195.25,50.03,1.9,0,0
2016-01-13 05:00:00,-6.88,0,195.26,57.18,2.04,0,0
2016-01-13 06:00:00,-7.22,0,193.75,55.79,2.74,0,0
2016-01-13 07:00:00,-7.59,2.16,193.6,55.21,2.12,0,0
2016-01-13 08:00:00,-7.81,22.94,193.54,52.55,2.54,0,0
2016-01-13 09:00:00,-7.05,187.35,194.18,49.71,1.64,0,0
2016-01-13 10:00:00,-5.94,468.07,193.95,46.24,1.83,0,0
2016-01-13 11:00:00,-4.41,560.05,198.67,41.98,1.58,0,0
2016-01-13 12:00:00,-2.63,586.65,202.9,36.62,1.46,0,0
2016-01-13 13:00:00,-0.99,548.18,206.6,32.64,2,0,0
2016-01-13 14:00:00,0.22,454.76,209.02,28.54,2.61,0,0
2016-01-13 15:00:00,1.06,253.06,211.78,25.21,2.23,0,0
2016-01-13 16:00:00,0.97,22.16,220.22,26.43,2.41,0,0
2016-01-13 17:00:00,0.76,1.54,225.14,29.16,1.79,0,0
2016-01-13 18:00:00,-0.98,0,220.63,44.08,1.49,0,0
2016-01-13 19:00:00,-2.25,0,220.8,54.76,2.19,0,0
2016-01-13 20:00:00,-2.5,0,225.84,54.48,2.19,0,0
2016-01-13 21:00:00,-1.09,0,228.68,44.1,1.53,0,0
2016-01-13 22:00:00,-1.26,0,230.78,43.3,1.73,0,0
2016-01-13 23:00:00,-0.08,0,232.57,35.19,2.6,0,0
2016-01-14 00:00:00,-0.56,0,235.12,39.89,1.66,0,0
2016-01-14 01:00:00,-0.68,0.4,266.3,43.84,1.46,0,0
2016-01-14 02:00:00,0.85,0.16,304.96,35.35,2.97,0,0
2016-01-14 03:00:00,1.31,0,234.89,35.4,3.74,0,0
2016-01-14 04:00:00,2.08,0,237.66,40.7,4.5,0,0
2016-01-14 05:00:00,3.17,0,242.86,46.93,3.17,0,0
2016-01-14 06:00:00,4.03,0,246.71,51.19,3.58,0,0
2016-01-14 07:00:00,4.48,2.56,248.88,54.35,3.5,0,0
2016-01-14 08:00:00,4.99,24.45,249.59,54.86,3.17,0,0
2016-01-14 09:00:00,5.83,182.78,251.55,54.2,2.13,0,0
2016-01-14 10:00:00,7.23,447.84,253.32,52.23,1.69,0,0
2016-01-14 11:00:00,9.08,537.74,258.83,49.2,1.47,0,0
2016-01-14 12:00:00,10.97,565.51,267.34,46.36,2.14,0,0
2016-01-14 13:00:00,13.8,531.6,274.83,43.83,2.52,0,0
2016-01-14 14:00:00,14.17,438.96,275.59,41.13,2.41,0,0
2016-01-14 15:00:00,13.94,247.41,276.97,40.02,2.19,0,0
2016-01-14 16:00:00,13.07,23.38,280.6,41.63,2.02,0,0
2016-01-14 17:00:00,10.88,2.34,275.5,42.11,1.75,0,0
2016-01-14 18:00:00,8.92,0,266.37,50.28,1.5,0,0
2016-01-14 19:00:00,4.99,0,256.12,67.78,1.65,0,0
2016-01-14 20:00:00,2.71,0,253.83,74.48,1.95,0,0
2016-01-14 21:00:00,1.37,0,250.74,83.58,2.04,0,0
2016-01-14 22:00:00,1,0,252.77,85.8,1.62,0,0
2016-01-14 23:00:00,1,0,254.45,86.69,2.56,0,0
2016-01-15 00:00:00,0.97,0,260.49,87.3,2.85,0,0
2016-01-15 01:00:00,0.92,0,248.86,86.93,3.03,0,0
2016-01-15 02:00:00,0.22,0,245.05,88.27,2.78,0,0
2016-01-15 03:00:00,-0.29,0,244.84,90.29,2.42,0,0
2016-01-15 04:00:00,-0.55,0,241.82,88.9,3.24,0,0
2016-01-15 05:00:00,-0.23,0,242.8,88.69,3.66,0,0
2016-01-15 06:00:00,-0.29,0,244.78,89.47,3.25,0,0
2016-01-15 07:00:00,-0.33,3.98,244.52,89.3,3.25,0,0
2016-01-15 08:00:00,0.12,57.81,250.68,88.17,2.81,0,0
2016-01-15 09:00:00,3.3,165.12,267.49,72.89,1.96,0,0
2016-01-15 10:00:00,7.34,221.79,285.1,55.96,1.02,0,0
2016-01-15 11:00:00,8.37,143.16,320.85,59.59,2.31,0,0
2016-01-15 12:00:00,7.47,95.18,331.22,65.31,1.96,0,0
2016-01-15 13:00:00,6.28,52.32,341.49,67.6,1.98,0,0
2016-01-15 14:00:00,5.62,20.19,339.56,75.37,1.18,0.03658,0
2016-01-15 15:00:00,4.33,33.44,336.56,93.33,0.85,0.01829,0
2016-01-15 16:00:00,3.97,6.3,334.57,95.69,1.09,0.06096,0
