station,date,depth_m,parameter,value,depth.measurement,datasource,sitetype,do_flag,flag
200,2003-06-23,18,temp_C,7.8,actual,LMP DO,pelagic,NA,NA
200,1994-09-14,18,DO_pctsat,29,actual,LMP DO,pelagic,NA,NA
200,2014-06-09,6,DO_mgl,9.81,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,0.444,DO_mgl,8.39,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,7,temp_C,13.8,actual,LMP DO,pelagic,NA,NA
200,2014-06-09,3,DO_mgl,9.38,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,5,temp_C,14.6,actual,LMP DO,pelagic,NA,NA
200,2014-06-09,2,DO_mgl,9.31,actual,LMP DO,pelagic,NA,NA
200,2016-06-21,6,DO_mgl,9.450000000000001,actual,LMP DO,pelagic,NA,NA
200,2014-06-09,0.5,DO_mgl,9.16,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,20,temp_C,8.4,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,10.117999999999999,temp_C,12.7,actual,LMP DO,pelagic,NA,NA
200,2005-08-22,9,DO_mgl,9.49,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,3,DO_pctsat,99.4,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,11.946,DO_mgl,5.8,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,6.952,DO_pctsat,95.2,actual,LMP DO,pelagic,NA,NA
200,2015-08-10,11,temp_C,12.9,actual,LMP DO,pelagic,NA,NA
200,2005-08-22,6,DO_pctsat,89.8,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,10,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,5.0569999999999995,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,16,DO_mgl,7.659999999999999,actual,LMP DO,pelagic,NA,NA
200,2014-06-09,4,DO_mgl,9.43,actual,LMP DO,pelagic,NA,NA
200,2008-07-29,8,DO_mgl,4.87,actual,LMP DO,pelagic,NA,NA
200,2016-06-21,4,DO_mgl,9.05,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,21,DO_pctsat,50.9,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,9,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,11,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,15,DO_mgl,7.6899999999999995,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,11.5,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,2006-09-11,14,DO_mgl,4.76,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,14,DO_pctsat,61,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,3,temp_C,15.6,actual,LMP DO,pelagic,NA,NA
200,2008-07-29,9,DO_mgl,4.41,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,11,DO_pctsat,80,actual,LMP DO,pelagic,NA,NA
200,2007-07-16,5,DO_mgl,8.03,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,9.05,temp_C,14.3,actual,LMP DO,pelagic,NA,NA
200,1995-08-10,12,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,4.021,DO_pctsat,97.9,actual,LMP DO,pelagic,NA,NA
200,2000-07-06,0.5,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,2018-09-17,14,temp_C,9.9,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,12,DO_mgl,10.9,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,7.5,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,3,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,1.932,DO_mgl,8.42,actual,LMP DO,pelagic,NA,NA
200,2019-09-30,0.613,temp_C,18.1,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,10,DO_pctsat,85.5,actual,LMP DO,pelagic,NA,NA
200,2007-07-16,4,DO_mgl,8.15,actual,LMP DO,pelagic,NA,NA
200,1995-08-10,10,DO_mgl,11.2,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,13,temp_C,12.8,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,11,DO_mgl,3,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,17.035,DO_pctsat,39.6,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,6,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
200,2018-09-17,13,temp_C,10.6,actual,LMP DO,pelagic,NA,NA
200,1994-08-17,8,DO_pctsat,92,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,7,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
200,2019-09-30,0.443,temp_C,18.1,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,17,DO_pctsat,39,actual,LMP DO,pelagic,NA,NA
200,1997-07-22,3,DO_pctsat,92,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,9,DO_mgl,9.49,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,8,DO_mgl,9.53,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,1.059,DO_mgl,8.42,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,16,temp_C,17.5,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,15,temp_C,18,actual,LMP DO,pelagic,NA,NA
200,1999-08-10,19,DO_mgl,8,actual,LMP DO,pelagic,NA,NA
200,2018-06-18,12,DO_pctsat,86.1,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,5,DO_pctsat,90,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,6.122999999999999,DO_pctsat,97.8,actual,LMP DO,pelagic,NA,NA
200,1994-08-17,7,DO_pctsat,92,actual,LMP DO,pelagic,NA,NA
200,2008-09-02,2,DO_mgl,8.98,actual,LMP DO,pelagic,NA,NA
200,2019-09-24,14.016,DO_mgl,3.9299999999999997,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,3,temp_C,24.3,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,15,DO_pctsat,58,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,14,DO_pctsat,72.8,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,3,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,18,temp_C,17,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,16,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,1,DO_pctsat,103.7,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,11.5,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,4,DO_pctsat,99.1,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,2,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
200,2018-09-17,10,temp_C,13.6,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,19,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,1.932,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2008-09-02,1,DO_mgl,8.76,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,16,DO_pctsat,70.2,actual,LMP DO,pelagic,NA,NA
200,2005-08-22,16,DO_mgl,6.35,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,11.100999999999999,temp_C,11.8,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,0.48000000000000004,DO_mgl,8.96,actual,LMP DO,pelagic,NA,NA
200,1992-05-26,20,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,1997-08-11,4,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,2007-10-15,1,DO_mgl,9.7,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,2,DO_pctsat,100.8,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,2,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2008-09-02,0.5,DO_mgl,8.709999999999999,actual,LMP DO,pelagic,NA,NA
200,1997-07-22,4,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,5,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,7,DO_mgl,9.29,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,18,temp_C,8.5,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,17,temp_C,17.5,actual,LMP DO,pelagic,NA,NA
200,1989-06-28,7,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,19.266,DO_mgl,4.39,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,20.757,DO_mgl,3.6,actual,LMP DO,pelagic,NA,NA
200,1997-08-11,3,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,1997-08-11,2,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,0.5,DO_mgl,9.34,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,1,temp_C,21.9,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,4.9110000000000005,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,18,DO_pctsat,69.5,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,17,DO_pctsat,69.7,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,6,DO_mgl,8.9,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,4,DO_mgl,8.9,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,0.5,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,4,DO_pctsat,106.2,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,18,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,15,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2017-08-22,16,DO_pctsat,43.8,actual,LMP DO,pelagic,NA,NA
200,2017-08-22,17,DO_pctsat,43.3,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,0.5,temp_C,21.9,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,0.5,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2019-10-10,14.006,DO_pctsat,52,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,5.0569999999999995,DO_pctsat,97.4,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,5,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,3,DO_pctsat,106.6,actual,LMP DO,pelagic,NA,NA
200,1994-06-14,0.5,DO_pctsat,102,actual,LMP DO,pelagic,NA,NA
200,1998-08-18,1,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,3,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
200,2019-10-10,0.405,DO_pctsat,98.7,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,1,DO_pctsat,85,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,6,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,14,DO_pctsat,88,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,6.5,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,0.444,DO_pctsat,94.9,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,7,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,2006-09-11,3,DO_mgl,8.58,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,19,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2017-08-22,3,DO_pctsat,104.3,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,2.1519999999999997,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,4,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2001-05-30,5,temp_C,12.8,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,2,DO_pctsat,81.7,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,15,DO_pctsat,88,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,7.079000000000001,DO_pctsat,96,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,2,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,6.154999999999999,DO_pctsat,96.4,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,4.5,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,2008-09-02,3,DO_mgl,9.16,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,4.053999999999999,DO_pctsat,97.8,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,1.9409999999999998,DO_pctsat,97.9,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,12,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,1.059,DO_pctsat,95.3,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,19,temp_C,17,actual,LMP DO,pelagic,NA,NA
200,2006-09-11,2,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
200,2006-09-11,1,DO_mgl,8.59,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,6,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,15,DO_pctsat,64.3,actual,LMP DO,pelagic,NA,NA
200,1996-07-24,2,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,2007-08-14,12,DO_mgl,4.5,actual,LMP DO,pelagic,NA,NA
200,2016-09-28,8,DO_pctsat,94.8,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,12,temp_C,11.3,actual,LMP DO,pelagic,NA,NA
200,2017-09-18,16,DO_mgl,3.75,actual,LMP DO,pelagic,NA,NA
200,2019-09-30,1.9129999999999998,temp_C,18.1,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,8,DO_mgl,10.7,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,7,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,5,temp_C,18.3,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,8,temp_C,18.8,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,0.48000000000000004,temp_C,18.9,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,19.266,temp_C,10.3,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,3,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
200,1995-09-05,12,DO_pctsat,68,actual,LMP DO,pelagic,NA,NA
200,2006-09-11,0.5,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,7.09,DO_mgl,9.56,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,14,DO_pctsat,68,actual,LMP DO,pelagic,NA,NA
200,2007-08-14,11,DO_mgl,4.6499999999999995,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,11,temp_C,12.6,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,12,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
200,2017-09-18,17,DO_mgl,3.5,actual,LMP DO,pelagic,NA,NA
200,2000-07-24,14,DO_pctsat,58,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,13,DO_mgl,7.2,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,7.5,DO_mgl,10.3,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,8,DO_pctsat,96.2,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,5,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,12.5,temp_C,10.8,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,13,DO_mgl,7.68,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,23,DO_mgl,3.19,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,5,DO_mgl,8.15,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,5,DO_pctsat,98.4,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,0.5,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2007-08-14,9,DO_mgl,5.109999999999999,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,1.059,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,12.5,DO_mgl,7.8,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,4,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,3,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,4,DO_pctsat,83,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,3,DO_pctsat,82.1,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,9,DO_mgl,12.1,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,1,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,3,temp_C,22.4,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,13,DO_pctsat,90,actual,LMP DO,pelagic,NA,NA
200,1986-09-02,2,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
200,1986-09-02,1,DO_pctsat,96,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,11,DO_pctsat,87.2,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,2,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,6,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,16,DO_mgl,4.6,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,6,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,10.117999999999999,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
200,2017-08-22,8,DO_pctsat,107.6,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,21,DO_pctsat,5,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,8.5,DO_mgl,11.3,actual,LMP DO,pelagic,NA,NA
200,2007-08-14,9,DO_pctsat,52.1,actual,LMP DO,pelagic,NA,NA
200,2011-07-19,17,DO_mgl,7.430000000000001,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,2,DO_pctsat,108.3,actual,LMP DO,pelagic,NA,NA
200,1999-07-20,4,DO_pctsat,102,actual,LMP DO,pelagic,NA,NA
200,1993-08-08,3,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
200,2017-08-22,12,DO_pctsat,59.9,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,11,DO_mgl,9.219999999999999,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,1,temp_C,21.6,actual,LMP DO,pelagic,NA,NA
200,1990-08-28,16,DO_mgl,6.1,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,19,DO_pctsat,70,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,18,DO_pctsat,71,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,10,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,9.5,DO_mgl,11.9,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,6,DO_pctsat,38.7,actual,LMP DO,pelagic,NA,NA
200,2007-10-15,1,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,2,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,11,DO_pctsat,27.2,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,0.983,DO_pctsat,97.9,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,5,DO_pctsat,41.8,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,15,DO_pctsat,71.8,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,11,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
200,2020-10-15,15.078,pH,6.38,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,4,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
200,1995-09-05,13,DO_pctsat,60,actual,LMP DO,pelagic,NA,NA
200,1993-08-08,4,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,1993-10-17,8,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
200,2018-07-24,18,DO_mgl,7.88,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,1,DO_mgl,8.370000000000001,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,17,DO_pctsat,71,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,3,temp_C,21,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,0.5720000000000001,DO_pctsat,97.9,actual,LMP DO,pelagic,NA,NA
200,2012-06-19,17,DO_mgl,7.64,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,2,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,1999-07-20,11,DO_pctsat,115,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,5,temp_C,22.3,actual,LMP DO,pelagic,NA,NA
200,1996-07-24,2,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,8,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
200,2019-09-16,11.697999999999999,temp_C,11.8,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,4.9110000000000005,DO_pctsat,95.4,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,3,temp_C,21.6,actual,LMP DO,pelagic,NA,NA
200,1997-07-22,6,DO_mgl,8.1,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,10,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,7,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,10,DO_pctsat,29.1,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,5,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,9.5,DO_pctsat,108,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,5,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,2018-08-13,19,temp_C,8.4,actual,LMP DO,pelagic,NA,NA
200,2020-10-15,0.913,turb_NTU,0.12000000000000001,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,0.539,DO_pctsat,97.3,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,1.9409999999999998,DO_mgl,8.239999999999998,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,7,DO_pctsat,36.7,actual,LMP DO,pelagic,NA,NA
200,2008-09-02,4,DO_mgl,9.32,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,4.053999999999999,DO_mgl,8.31,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,1,DO_pctsat,97,actual,LMP DO,pelagic,NA,NA
200,1999-08-10,17,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,4,temp_C,22.4,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,3,temp_C,22.6,actual,LMP DO,pelagic,NA,NA
200,1996-07-24,1,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,1996-07-24,0.5,temp_C,21,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,10.945,DO_pctsat,62.2,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,9.05,DO_pctsat,87.6,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,11,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
200,2019-09-04,0.444,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,10.5,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,3,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,4,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,2004-09-20,0.5,temp_C,18.4,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,2,DO_pctsat,98.3,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,2,temp_C,22.7,actual,LMP DO,pelagic,NA,NA
200,2005-08-22,5,DO_mgl,7.619999999999999,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,5.0249999999999995,DO_pctsat,97.9,actual,LMP DO,pelagic,NA,NA
200,2009-07-13,11,DO_mgl,8.61,actual,LMP DO,pelagic,NA,NA
200,2009-05-26,12,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
200,2013-07-15,17,DO_mgl,6.37,actual,LMP DO,pelagic,NA,NA
200,2007-08-14,10,DO_mgl,4.79,actual,LMP DO,pelagic,NA,NA
200,2007-10-15,3,DO_pctsat,91.7,actual,LMP DO,pelagic,NA,NA
200,2019-08-19,2.984,DO_mgl,8.26,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,7,DO_mgl,10.79,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,13,DO_mgl,6.5,actual,LMP DO,pelagic,NA,NA
200,1999-08-10,16,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2009-08-12,1,temp_C,22.7,actual,LMP DO,pelagic,NA,NA
200,1996-07-24,15,DO_pctsat,62,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,6.122999999999999,DO_mgl,8.05,actual,LMP DO,pelagic,NA,NA
200,1993-06-13,4,DO_pctsat,92,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,11.100999999999999,DO_mgl,8.08,actual,LMP DO,pelagic,NA,NA
200,1989-08-30,12,DO_pctsat,48,actual,LMP DO,pelagic,NA,NA
200,1994-09-14,21,temp_C,10.1,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,2,temp_C,21.7,actual,LMP DO,pelagic,NA,NA
200,2018-09-17,11,temp_C,12.9,actual,LMP DO,pelagic,NA,NA
200,1995-06-16,6,DO_pctsat,96,actual,LMP DO,pelagic,NA,NA
200,1997-05-20,1,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
200,2007-10-15,5,DO_pctsat,91.9,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,20,DO_pctsat,59,actual,LMP DO,pelagic,NA,NA
200,2007-10-15,4,DO_pctsat,91.6,actual,LMP DO,pelagic,NA,NA
200,1997-07-08,22,DO_pctsat,3,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,8,DO_mgl,8.77,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,14,DO_mgl,6.5,actual,LMP DO,pelagic,NA,NA
200,2008-07-01,1,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,8,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,7,DO_pctsat,105,actual,LMP DO,pelagic,NA,NA
200,2001-08-21,1,DO_mgl,6.7,actual,LMP DO,pelagic,NA,NA
200,1997-09-10,4,temp_C,19,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,9.05,DO_mgl,8.96,actual,LMP DO,pelagic,NA,NA
200,2019-07-29,8.102,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,2018-09-17,12,temp_C,11.7,actual,LMP DO,pelagic,NA,NA
200,1994-09-14,22,DO_mgl,2.2,actual,LMP DO,pelagic,NA,NA
200,2009-07-13,10,DO_mgl,8.68,actual,LMP DO,pelagic,NA,NA
200,1991-07-30,16,DO_pctsat,66,actual,LMP DO,pelagic,NA,NA
200,1990-06-21,6.5,temp_C,16.3,actual,LMP DO,pelagic,NA,NA
200,1987-08-11,6,temp_C,21.2,actual,LMP DO,pelagic,NA,NA
200,1991-06-28,11,DO_mgl,11.6,actual,LMP DO,pelagic,NA,NA
200,2006-08-15,1,DO_pctsat,92.3,actual,LMP DO,pelagic,NA,NA
200,1997-07-22,9,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,1993-09-05,5,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
200,1993-06-27,18,DO_pctsat,74,actual,LMP DO,pelagic,NA,NA
200,1999-08-10,18,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
200,1998-07-20,17,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2017-09-18,7,DO_mgl,9.09,actual,LMP DO,pelagic,NA,NA
200,2006-05-31,9,temp_C,10.6,actual,LMP DO,pelagic,NA,NA
